"主管機關","地區","熱點名稱","地址","緯度","經度"
"澎湖縣政府","澎湖縣","澎湖縣白沙鄉戶政事務所","884澎湖縣白沙鄉赤崁村大赤崁9號之5","23.6644000","119.6002000"
"交通部","澎湖縣","北海遊客中心","884澎湖縣白沙鄉鄉赤崁村37-4號","23.6640440","119.5948540"
"澎湖縣政府","澎湖縣","澎湖縣政府環境保護局一樓","885澎湖縣湖西鄉大城北6-1號","23.5616060","119.6181600"
"澎湖縣政府","澎湖縣","澎湖縣政府環境保護局二樓","885澎湖縣湖西鄉大城北6-1號","23.5616060","119.6181600"
"經濟部","澎湖縣","台電公司尖山發電廠展示館","885澎湖縣湖西鄉尖山村29-2號","23.5706740","119.6647170"
"澎湖縣政府","澎湖縣","澎湖縣湖西鄉立幼兒園","885澎湖縣湖西鄉湖西村180號","23.5852570","119.6626490"
"澎湖縣政府","澎湖縣","澎湖縣湖西鄉公所","885澎湖縣湖西鄉湖西村43-11號","23.5839300","119.6526250"
"澎湖縣政府","澎湖縣","澎湖縣湖西鄉戶政事務所","885澎湖縣湖西鄉湖西村6鄰湖西77號之10","23.5849220","119.6582150"
"交通部","澎湖縣","湖西郵局","885澎湖縣湖西鄉湖西村77-11號","23.5946840","119.6107950"
"交通部","澎湖縣","馬公航空站","885澎湖縣湖西鄉隘門村126-5號","23.5606160","119.6297000"
"交通部","澎湖縣","湖西隘門郵局","885澎湖縣湖西鄉隘門村27-1號","23.5655660","119.6355050"
"內政部","澎湖縣","內政部警政署高雄港務警察總隊澎湖港中隊","885澎湖縣湖西鄉龍門村2鄰良文港155-2號","23.5622180","119.6706730"
"金門縣政府","金門縣","金門縣金沙鎮衛生所-掛號區","890金門縣金沙鎮三民路16號","24.4895260","118.4131660"
"金門縣政府","金門縣","金門汶沙里公所廣場","890金門縣金沙鎮國中路1號之1","24.4886894","118.4140472"
"金門縣政府","金門縣","金門縣金沙圖書館-借書登記區","890金門縣金沙鎮忠孝新村46號","24.4914790","118.4142310"
"金門縣政府","金門縣","金門何斗里民活動中心","890金門縣金沙鎮斗門55-3號","24.4737460","118.4016980"
"金門縣政府","金門縣","金門縣林務所-1F服務台","890金門縣金沙鎮東山31號","24.4628100","118.4444140"
"交通部","金門縣","金門沙美郵局","890金門縣金沙鎮汶沙里國中路21號","24.4811090","118.4279930"
"金門縣政府","金門縣","金門浦山里民活動中心","890金門縣金沙鎮浦邊4-3號","24.4800680","118.3908160"
"金門縣政府","金門縣","金門縣獅山砲陣地服務中心","890金門縣金沙鎮獅山砲陣地服務中心","24.5037460","118.4350850"
"金門縣政府","金門縣","金門縣沙美車站-候車區","890金門縣金沙鎮環島東路一段112號","24.4889990","118.4132700"
"金門縣政府","金門縣","金門西園里民活動中心","890金門縣金沙鎮西園1-3號","24.5085580","118.4055890"
"金門縣政府","金門縣","金門縣西園鹽場-文化館","890金門縣金沙鎮西園1號","24.5088200","118.4055510"
"金門縣政府","金門縣","金湖綜合體育館","891金門縣金湖鎮士校路5號","24.4438329","118.4261850"
"金門縣政府","金門縣","金門植物園","891金門縣金湖鎮太武山10號","24.4569580","118.3975510"
"金門縣政府","金門縣","金門縣中正公園管理室","891金門縣金湖鎮太湖路三段2號","24.4374590","118.4237720"
"內政部","金門縣","小徑特約茶室展示館","891金門縣金湖鎮小徑162號","24.4376913","118.4279933"
"金門縣政府","金門縣","金門縣環保局-1F服務台","891金門縣金湖鎮尚義100號","24.4401860","118.3691510"
"交通部","金門縣","金門航空站","891金門縣金湖鎮尚義機場二號","24.4205550","118.3444440"
"金門縣政府","金門縣","金門縣衛生局-1F服務台","891金門縣金湖鎮復興路1-12號","24.4402470","118.4198530"
"金門縣政府","金門縣","金門縣畜產試驗所-1F服務台","891金門縣金湖鎮惠民農莊17號","24.4339320","118.4384860"
"金門縣政府","金門縣","金門縣成功出海口","891金門縣金湖鎮成功1-3號","24.4358670","118.3868660"
"金門縣政府","金門縣","金門縣金湖鎮衛生所-掛號區","891金門縣金湖鎮成功7號之1","24.4380420","118.3892860"
"經濟部","金門縣","中油公司金門行銷中心","891金門縣金湖鎮料羅里料羅160號","24.4376913","118.4279933"
"衛生福利部","金門縣","金門醫院-醫療大樓1樓服務台大廳","891金門縣金湖鎮新市里復興路2號","24.4376913","118.4279933"
"財政部","金門縣","臺灣銀行金門分行","891金門縣金湖鎮新市里復興路4號","24.4406790","118.4172350"
"國軍退除役官兵輔導委員會","金門縣","國軍退除役官兵輔導委員會金門縣榮民服務處一樓大廳","891金門縣金湖鎮新市里自強路2-1號","24.4376913","118.4279933"
"金門縣政府","金門縣","金門縣金湖鎮圖書館-借書登記區","891金門縣金湖鎮林森路2-3號","24.4419460","118.4167520"
"金門縣政府","金門縣","金門縣金湖鎮公所-1F服務台","891金門縣金湖鎮林森路2號","24.4414210","118.4170420"
"交通部","金門縣","金門山外郵局","891金門縣金湖鎮林森路39號","24.4424740","118.4151560"
"金門縣政府","金門縣","金門身心障礙福利協進會","891金門縣金湖鎮林森路6號之2","24.4419994","118.4167404"
"金門縣政府","金門縣","金門環保公園低碳教育館","891金門縣金湖鎮正義里尚義100號","24.4401980","118.3691000"
"金門縣政府","金門縣","金門縣陳景蘭洋樓-2F服務台","891金門縣金湖鎮正義里成功村1號","24.4372410","118.3898650"
"內政部","金門縣","瓊林民防館","891金門縣金湖鎮瓊林77-1號","24.4568119","118.3740158"
"金門縣政府","金門縣","金門縣社會福利館-1F廣場","891金門縣金湖鎮瓊林里瓊徑路35號","24.4524600","118.3810570"
"金門縣政府","金門縣","金門縣動植物防疫所-1F服務台","891金門縣金湖鎮裕民農莊20號","24.4437210","118.4453040"
"交通部","金門縣","金門監理站","891金門縣金湖鎮黃海路6-1號","24.4468640","118.4184820"
"金門縣政府","金門縣","金門縣山外車站-候車區","891金門縣金湖鎮黃海路90-1號","24.4422030","118.4140800"
"金門縣政府","金門縣","金門金湖派出所","891金門縣金湖鎮黃海路90號之3","24.4418297","118.4137497"
"內政部","金門縣","金門國家公園慈湖三角堡","892金門縣金寧鄉(慈堤附近)","24.4651420","118.2976030"
"內政部","金門縣","金門國家公園慈湖觀景平台","892金門縣金寧鄉(慈堤附近)","24.4645760","118.2985220"
"金門縣政府","金門縣","金門縣金寧鄉公所-1F服務台","892金門縣金寧鄉仁愛新村1號","24.4509170","118.3348940"
"金門縣政府","金門縣","金門縣金寧鄉衛生所-掛號區","892金門縣金寧鄉仁愛新村2號之1","24.4503340","118.3358620"
"金門縣政府","金門縣","金門縣地政局-1F服務台","892金門縣金寧鄉仁愛新村3號","24.4505290","118.3342070"
"交通部","金門縣","金門金寧郵局","892金門縣金寧鄉仁愛新邨137號","24.4502170","118.3360220"
"內政部","金門縣","蔣經國先生紀念館","892金門縣金寧鄉伯玉路二段460號-1","24.4441220","118.3520510"
"金門縣政府","金門縣","金門古寧頭社區活動中心","892金門縣金寧鄉古寧村北山2-2號","24.4776030","118.3122170"
"金門縣政府","金門縣","金門后盤村辦公處","892金門縣金寧鄉后村村后盤山1-8號","24.4507790","118.3529710"
"金門縣政府","金門縣","金門縣林厝砲陣地","892金門縣金寧鄉林厝50-6號","24.4763400","118.3171960"
"金門縣政府","金門縣","金門縣金門酒廠-福利社","892金門縣金寧鄉桃園路1號","24.4322200","118.3443220"
"金門縣政府","金門縣","金門盈春閣餐廳","892金門縣金寧鄉榜林村下后垵17號","24.4567204","118.3345032"
"金門縣政府","金門縣","金門湖峰社區活動中心","892金門縣金寧鄉湖埔村湖下1-6號","24.4580300","118.3054370"
"金門縣政府","金門縣","金門縣消防局-1F服務台","892金門縣金寧鄉頂林路315號","24.4578730","118.3289230"
"金門縣政府","金門縣","金門金城小林眼鏡","893金門縣金城鎮中興路146巷24號","24.4333992","118.3195114"
"金門縣政府","金門縣","金門集成小吃店","893金門縣金城鎮中興路8號","24.4322605","118.3164063"
"金門縣政府","金門縣","金門縣金城民防坑道-出口","893金門縣金城鎮光前路(金門高中旁)","24.4370790","118.3122770"
"金門縣政府","金門縣","金門古崗社區發展協會","893金門縣金城鎮小古崗40-2號","24.3979060","118.3157320"
"金門縣政府","金門縣","金門金城模範街","893金門縣金城鎮模範街40號","24.4316510","118.3190630"
"金門縣政府","金門縣","金門縣立體育場_游泳池","893金門縣金城鎮民族路261號","24.4298760","118.3162420"
"金門縣政府","金門縣","金門縣立體育場_運動場","893金門縣金城鎮民族路261號","24.4298760","118.3162420"
"金門縣政府","金門縣","金門南門天后宮","893金門縣金城鎮民族路286巷","24.4166670","118.3166670"
"金門縣政府","金門縣","金門縣稽捐稽徵處-1F服務台","893金門縣金城鎮民族路328號","24.4311700","118.3139130"
"金門縣政府","金門縣","金門金城代天府","893金門縣金城鎮民族路66-6號","24.4309730","118.3196120"
"金門縣政府","金門縣","金門縣金城鎮衛生所-掛號區","893金門縣金城鎮民權路147號","24.4363660","118.3177620"
"勞動部","金門縣","勞動部勞動力發展署北基宜花金馬分署金門就業服務站洽公櫃台","893金門縣金城鎮民權路173號","24.4370890","118.3183780"
"法務部","金門縣","福建金門地方法院檢察署一樓服務處","893金門縣金城鎮民權路178號","24.4371170","118.3183440"
"法務部","金門縣","福建高等法院金門分院檢察署","893金門縣金城鎮民權路178號4樓","24.4371170","118.3183440"
"金門縣政府","金門縣","福建省政府外廣場","893金門縣金城鎮民權路34號","24.4318000","118.3108000"
"金門縣政府","金門縣","金門物資處","893金門縣金城鎮民權路72號2樓","24.4328404","118.3137436"
"金門縣政府","金門縣","金門西門里公所(室內)","893金門縣金城鎮民權路90號之6","24.4332720","118.3144320"
"金門縣政府","金門縣","金門信用合作社","893金門縣金城鎮民生路25號","24.4350680","118.3189150"
"金門縣政府","金門縣","金門縣金城鎮公所-1F服務台","893金門縣金城鎮民生路2號","24.4328870","118.3206160"
"財政部","金門縣","臺灣土地銀行金門分行","893金門縣金城鎮民生路34號","24.4347826","118.3195065"
"財政部","金門縣","兆豐國際商銀金門分行","893金門縣金城鎮民生路37-5號","24.4352770","118.3192430"
"交通部","金門縣","金門郵局","893金門縣金城鎮民生路4號","24.4329600","118.3203870"
"金門縣政府","金門縣","金門縣政府-新聞發佈室&多媒體簡報室&第一會議室","893金門縣金城鎮民生路60號","24.4375870","118.3192540"
"金門縣政府","金門縣","金門縣政府-服務台","893金門縣金城鎮民生路60號","24.4371800","118.3191250"
"金門縣政府","金門縣","金門縣政府建設局前停車場","893金門縣金城鎮民生路60號","24.4371670","118.3194310"
"金門縣政府","金門縣","金門縣政府教育局前停車場","893金門縣金城鎮民生路60號","24.4373990","118.3191030"
"財政部","金門縣","臺灣土地銀行金城分行","893金門縣金城鎮民生路6號","24.4329607","118.3203875"
"金門縣政府","金門縣","金門縣大同之家-1F服務台","893金門縣金城鎮民生路72號","24.4390110","118.3178860"
"金門縣政府","金門縣","金門縣金城車站-候車區","893金門縣金城鎮民生路7號","24.4331190","118.3201150"
"金門縣政府","金門縣","金門縣政府-工務處","893金門縣金城鎮民生路79號","24.4367770","118.3184190"
"金門縣政府","金門縣","金門東門臨時市場","893金門縣金城鎮浯江北堤路","24.4294950","118.3186730"
"金門縣政府","金門縣","金門縣總兵署-1F服務台","893金門縣金城鎮浯江街53號","24.4323930","118.3184110"
"金門縣政府","金門縣","金門和平新村社區發展協會","893金門縣金城鎮珠沙里和平新村130號","24.4148430","118.3283450"
"金門縣政府","金門縣","金門縣朱子祠-服務台","893金門縣金城鎮珠浦北路36號","24.4342740","118.3171530"
"金門縣政府","金門縣","金門縣文化局圖書館-閱覽室、兒童室、雜誌室","893金門縣金城鎮環島北路66號","24.4404760","118.3231460"
"勞動部","金門縣","行政院勞動部勞工保險局金門辦事處洽公櫃台","893金門縣金城鎮環島北路69號","24.4418290","118.3233190"
"金門縣政府","金門縣","金門文化局廣場","893金門縣金城鎮環島北路一段66號","24.4416676","118.3231430"
"金門縣政府","金門縣","金門金城貞潔牌坊","893金門縣金城鎮莒光路一段35號","24.4322030","118.3163000"
"金門縣政府","金門縣","金門縣水試所-1F服務台","893金門縣金城鎮西海路2號","24.4248180","118.3147690"
"內政部","金門縣","內政部移民署金門縣服務站(新)","893金門縣金城鎮西海路一段5號2樓","24.4152180","118.2869430"
"交通部","金門縣","交通部航港局中部航務中心金門辦公室","893金門縣金城鎮西海路一段5號3樓","24.4152100","118.2868440"
"金門縣政府","金門縣","金門縣莒光樓-1F服務台","893金門縣金城鎮賢城路1號","24.4250040","118.3190280"
"金門縣政府","金門縣","金門縣警察局-1F服務台","893金門縣金城鎮金山路15號","24.4285370","118.3223650"
"金門縣議會","金門縣","金門縣議會行政大樓議事廳","893金門縣金城鎮金山路17號","24.4281510","118.3230530"
"金門縣政府","金門縣","金門縣自來水廠-1F服務台","893金門縣金城鎮金山路21號","24.4276630","118.3235100"
"財政部","金門縣","財政部北區國稅局金門稽徵所","893金門縣金城鎮金山路46號","24.4283593","118.3234478"
"財政部","金門縣","財政部國有財產署北區分署金馬辦事處","893金門縣金城鎮金山路48號","24.4283370","118.3236440"
"金門縣政府","金門縣","金門風獅爺文物坊","893金門縣金城鎮金水里前水頭42號","24.4094143","118.2984848"
"金門縣政府","金門縣","金門葉華成紀念館","893金門縣金城鎮金門城51號","24.3993320","118.3057870"
"金門縣政府","金門縣","金門海印寺","893金門縣金湖鎮山外里太武山0號","24.4626713","118.4183884"
"金門縣政府","金門縣","金門烈嶼保生大帝廟","894金門縣烈嶼鄉上庫保生大帝廟","24.4221080","118.2339360"
